,Ticker,Company,CIK,Name,Exchange,SIC,Business,Incorporated,IRS,Flag_3D,Flag_CAD,Flag_Materials,Flag_supply
2006,REX,REX AMERICAN RESOURCES,744187,Rex American Resources Corp,NYSE,2860.0,OH,DE,311095548.0,0,4,304,True
2007,REXR,REXFORD INDUSTRIAL RLTY,1571283,Rexford Industrial Realty Inc,NYSE,6798.0,CA,MD,462024407.0,0,3,13,True
2008,RF,REGIONS FINANCIAL CORP,36032,Regions Financial Corp,NYSE,6021.0,AL,DE,630589368.0,0,0,11,False
2009,RF,REGIONS FINANCIAL CORP,1281761,Regions Financial Corp,NYSE,6021.0,AL,DE,630589368.0,0,488,1,True
2010,RGA,REINSURANCE GRP OF AMER,898174,Reinsurance Group Of America Inc,NYSE,6321.0,MO,MO,431627032.0,0,364,0,True
2011,RGC,REGAL ENTMT GROUP,1168696,Regal Entertainment Group,NYSE,7830.0,TN,DE,20556934.0,0,131,15,True
2012,RGCO,RGC RES INC,1069533,RGC Resources Inc,NASDAQ,4923.0,VA,VA,541909697.0,0,330,85,True
2013,RGEN,REPLIGEN CORP,730272,Repligen Corp,NASDAQ,2836.0,MA,DE,42729386.0,0,16,312,True
2014,RGLD,ROYAL GOLD INC,85535,Royal Gold Inc,NASDAQ,6795.0,CO,DE,840835164.0,0,178,0,True
2015,RGR,STURM RUGER & CO INC,95029,Sturm Ruger & Co Inc,NYSE,3480.0,CT,DE,60633559.0,0,56,164,True
2016,RGS,REGIS CORP,716643,Regis Corp,NYSE,7200.0,MN,MN,410749934.0,0,141,26,True
2017,RH,RH,1528849,Restoration Hardware Holdings Inc,NYSE,5712.0,CA,DE,453052669.0,0,21,37,True
2018,RHI,ROBERT HALF INTL INC,315213,Half Robert International Inc,NYSE,7363.0,CA,DE,941648752.0,0,3,0,True
2019,RHP,RYMAN HOSPITALITY PPTYS,1040829,Ryman Hospitality Properties Inc,NYSE,6798.0,TN,DE,730664379.0,0,7,190,True
2020,RHT,RED HAT INC,802806,Right Management Consultants Inc,NYSE,8742.0,PA,PA,232153729.0,0,0,57,False
2021,RHT,RED HAT INC,1087423,Red Hat Inc,NYSE,7370.0,NC,DE,61364380.0,0,85,111,True
2022,RICE,RICE ENERGY INC,1588238,Rice Energy Inc,NYSE,1311.0,PA,DE,,0,4,10,True
2023,RICK,RCI HOSPITALITY HLDGS,935419,Ricks Cabaret International Inc,NASDAQ,5810.0,TX,TX,760037324.0,0,8,12,True
2024,RIG,TRANSOCEAN LTD,1083269,Transocean Inc,NYSE,1381.0,TX,E9,660582307.0,0,1,205,True
2025,RIG,TRANSOCEAN LTD,1451505,Transocean LTD,NYSE,1381.0,V8,V8,980599916.0,0,43,644,True
2026,RIGL,RIGEL PHARMACEUTICALS,1034842,Rigel Pharmaceuticals Inc,NASDAQ,2834.0,CA,DE,943248524.0,0,5,225,True
2027,RJF,RAYMOND JAMES FINANCIAL,720005,Raymond James Financial Inc,NYSE,6211.0,FL,FL,591517485.0,0,766,3,True
2028,RL,RALPH LAUREN CORP,1037038,Ralph Lauren Corp,NYSE,2320.0,NY,DE,132622036.0,0,172,232,True
2029,RLGT,RADIANT LOGISTICS INC,1171155,Radiant Logistics Inc,NYSE MKT,4731.0,WA,DE,43625550.0,0,38,35,True
2030,RLGY,REALOGY HOLDINGS CORP,1398987,Realogy Holdings Corp,NYSE,6531.0,NJ,DE,208050955.0,0,440,69,True
2031,RLH,RED LION HOTELS CORP,1052595,Red Lion Hotels Corp,NYSE,7011.0,WA,WA,911032187.0,0,107,33,True
2032,RLI,RLI CORP,84246,Rli Corp,NYSE,6331.0,IL,IL,370889946.0,0,10,36,True
2033,RLJ,RLJ LODGING TR,1511337,RLJ Lodging Trust,NYSE,6798.0,MD,MD,,0,68,23,True
2034,RM,REGIONAL MGMT CORP,1519401,Regional Management Corp,NYSE,6141.0,SC,DE,570847115.0,0,20,3,True
2035,RMAX,RE/MAX HOLDINGS INC,1581091,Re,NYSE,6531.0,CO,DE,800937145.0,0,2,5,True
2036,RMBS,RAMBUS INC,917273,Rambus Inc,NASDAQ,3674.0,CA,DE,943112828.0,0,226,42,True
2037,RMD,RESMED INC,943819,Resmed Inc,NYSE,3841.0,CA,DE,980152841.0,0,14,189,True
2038,RMR,RMR GROUP INC,1177131,RMR Real Estate Fund,NYSE MKT,,MA,MA,760702621.0,0,0,0,False
2039,RMTI,ROCKWELL MEDICAL INC,1041024,Rockwell Medical Inc,NASDAQ,3845.0,MI,MI,383317208.0,0,8,164,True
2040,RNET,RIGNET INC,1162112,Rignet Inc,NASDAQ,4899.0,TX,DE,760677208.0,0,19,28,True
2041,RNG,RINGCENTRAL INC,1384905,Ringcentral Inc,NYSE,7374.0,CA,CA,,0,1,0,True
2042,RNR,RENAISSANCERE HOLDINGS,913144,Renaissancere Holdings LTD,NYSE,6331.0,D0,D0,980138020.0,0,553,53,True
2043,RNST,RENASANT CORP,715072,Renasant Corp,NASDAQ,6022.0,MS,MS,640676974.0,0,274,10,True
2044,RNWK,REALNETWORKS INC,1046327,Realnetworks Inc,NASDAQ,7371.0,WA,WA,911628146.0,0,110,45,True
2045,ROCK,GIBRALTAR INDUSTRIES INC,912562,Gibraltar Industries Inc,NASDAQ,3310.0,NY,DE,161445150.0,0,17,331,True
2046,ROG,ROGERS CORP,84748,Rogers Corp,NYSE,2821.0,CT,MA,60513860.0,0,182,1800,True
2047,ROG,ROGERS CORP,847480,Tax Exempt Securities Trust Series 302,NYSE,,NY,NY,,0,0,0,False
2048,ROK,ROCKWELL AUTOMATION INC,1024478,Rockwell Automation Inc,NYSE,3829.0,WI,DE,251797617.0,0,391,273,True
2049,ROL,ROLLINS INC,84839,Rollins Inc,NYSE,7340.0,GA,DE,510068479.0,0,18,86,True
2050,ROLL,RBC BEARINGS INC,1324948,RBC Bearings Inc,NASDAQ,3562.0,CT,,954372080.0,0,3,379,True
2051,ROP,ROPER TECHNOLOGIES INC,882835,Roper Industries Inc,NYSE,3823.0,FL,DE,510263969.0,0,7,283,True
2052,ROSE,ROSEHILL RESOURCES INC,1340282,Rosetta Resources Inc,NASDAQ,1311.0,TX,DE,432083519.0,0,10,38,True
2053,ROST,ROSS STORES INC,745732,Ross Stores Inc,NASDAQ,5651.0,CA,DE,941390387.0,0,76,6,True
2054,ROX,CASTLE BRANDS INC,1311538,Castle Brands Inc,NYSE MKT,2080.0,NY,FL,,0,7,169,True
2055,RP,REALPAGE INC,1286225,Realpage Inc,NASDAQ,7372.0,TX,DE,752788861.0,0,78,26,True
2056,RPM,RPM INTERNATIONAL INC,110621,RPM International Inc,NYSE,2851.0,OH,DE,20642224.0,0,18,418,True
2057,RPT,RAMCO-GERSHENSON PPTYS,842183,Ramco Gershenson Properties Trust,NYSE,6798.0,MI,MD,136908486.0,0,120,0,True
2058,RPXC,RPX CORP,1509432,RPX Corp,NASDAQ,6794.0,CA,DE,262990113.0,0,45,10,True
2059,RRC,RANGE RESOURCES CORP,315852,Range Resources Corp,NYSE,1311.0,TX,DE,341312571.0,0,108,107,True
2060,RRD,DONNELLEY R R & SONS CO,29669,RR Donnelley & Sons Co,NASDAQ,2750.0,IL,DE,361004130.0,0,93,376,True
2061,RRGB,RED ROBIN GOURMET BURGER,1171759,Red Robin Gourmet Burgers Inc,NASDAQ,5812.0,CO,DE,841573084.0,0,83,187,True
2062,RRR,RED ROCKS RESORTS INC,1389305,RSC Holdings Inc,NYSE,7359.0,AZ,DE,221669012.0,0,3,30,True
2063,RRTS,ROADRUNNER TRNSN SVCS,1440024,Roadrunner Transportation Systems Inc,NYSE,4731.0,WI,DE,202454942.0,0,167,23,True
2064,RS,RELIANCE STEEL & ALUM,861884,Reliance Steel & Aluminum Co,NYSE,5051.0,CA,CA,951142616.0,0,21,199,True
2065,RSG,REPUBLIC SERVICES INC,1060391,Republic Services Inc,NYSE,4953.0,AZ,DE,650716904.0,0,272,567,True
2066,RSO,RESOURCE CAPITAL CORP,1332551,Resource Capital Corp,NYSE,6798.0,NY,MD,202287134.0,0,400,8,True
2067,RSPP,RSP PERMIAN INC,1588216,RSP Permian Inc,NYSE,1311.0,TX,DE,,0,1,8,True
2068,RST,ROSETTA STONE INC,1020905,Boca Resorts Inc,NYSE,7900.0,FL,DE,650676005.0,0,0,0,False
2069,RST,ROSETTA STONE INC,1351285,Rosetta Stone Inc,NYSE,7372.0,VA,,43837082.0,0,99,140,True
2070,RSYS,RADISYS CORP,873044,Radisys Corp,NASDAQ,3577.0,OR,OR,930945232.0,0,103,164,True
2071,RT,RUBY TUESDAY INC,68270,Ruby Tuesday Inc,NYSE,5812.0,TN,GA,630475239.0,0,15,63,True
2072,RT,RUBY TUESDAY INC,790528,Ryerson Inc,NYSE,5051.0,IL,DE,363425828.0,0,11,502,True
2073,RTEC,RUDOLPH TECHNOLOGIES INC,1094392,Rudolph Technologies Inc,NASDAQ,3823.0,NJ,DE,223531208.0,0,162,98,True
2074,RTIX,RTI SURGICAL INC,1100441,Rti Surgical Inc,NASDAQ,3842.0,FL,DE,593466543.0,0,25,159,True
2075,RTN,RAYTHEON CO,1047122,Raytheon Co,NYSE,3812.0,MA,DE,951778500.0,0,441,365,True
2076,RTRX,RETROPHIN INC,1438533,Retrophin Inc,NASDAQ,2834.0,NY,DE,262383102.0,0,36,52,True
2077,RUTH,RUTH'S HOSPITALITY GROUP,1324272,Ruths Hospitality Group Inc,NASDAQ,5812.0,FL,DE,721060618.0,0,5,109,True
2078,RVSB,RIVERVIEW BANCORP INC,1041368,Riverview Bancorp Inc,NASDAQ,6035.0,WA,WA,911838969.0,0,7,15,True
2079,RWT,REDWOOD TRUST INC,930236,Redwood Trust Inc,NYSE,6798.0,CA,MD,680329422.0,0,52,88,True
2080,RXN,REXNORD CORP,1439288,Rexnord Corp,NYSE,3560.0,WI,DE,205197013.0,0,306,148,True
2081,RYN,RAYONIER INC,52827,Rayonier Inc,NYSE,6798.0,FL,NC,132607329.0,0,620,682,True
2082,S,SPRINT CORP,101830,Sprint Corp,NYSE,4813.0,KS,,461170005.0,0,486,91,True
2083,S,SPRINT CORP,319256,Sears Roebuck & Co,NYSE,5311.0,IL,NY,361750680.0,0,0,4,True
2084,SABR,SABRE CORP,1490224,Sabre Industries Inc,NASDAQ,1623.0,PA,,260319300.0,0,0,0,False
2085,SAFM,SANDERSON FARMS INC,812128,Sanderson Farms Inc,NASDAQ,2015.0,MS,MS,640615843.0,0,56,177,True
2086,SAFT,SAFETY INSURANCE GRP INC,1172052,Safety Insurance Group Inc,NASDAQ,6331.0,MA,DE,134181699.0,0,7,32,True
2087,SAH,SONIC AUTOMOTIVE INC,1043509,Sonic Automotive Inc,NYSE,5500.0,NC,DE,562010790.0,0,98,122,True
2088,SAIC,SCIENCE APPLICATIONS INT,1571123,Science Applications International Corp,NYSE,7373.0,VA,DE,461932921.0,0,9,33,True
2089,SALM,SALEM MEDIA GROUP INC,1050606,Salem Communications Corp,NASDAQ,4832.0,CA,DE,770121400.0,0,47,34,True
2090,SAM,BOSTON BEER INC,949870,Boston Beer Co Inc,NYSE,2082.0,MA,MA,43284048.0,0,5,51,True
2091,SAMG,SILVERCREST ASSET MNGMT,1549966,Silvercrest Asset Management Group Inc,NASDAQ,6282.0,NY,DE,455146560.0,0,1,2,True
2092,SANM,SANMINA CORPORATION,897723,Sanmina Corp,NASDAQ,3672.0,CA,DE,770228183.0,0,280,381,True
2093,SANM,SANMINA CORPORATION,1350970,Sanmina-sci USA Inc,NASDAQ,,CA,,203510117.0,0,0,0,False
2094,SASR,SANDY SPRING BANCORP,824410,Sandy Spring Bancorp Inc,NASDAQ,6021.0,MD,MD,520312970.0,0,13,101,True
2095,SATS,ECHOSTAR CORP,1415404,Echostar Corp,NASDAQ,3663.0,CO,NV,261232727.0,0,10,207,True
2096,SAVE,SPIRIT AIRLS INC,1498710,Spirit Airlines Inc,NASDAQ,4512.0,FL,DE,381747023.0,0,207,505,True
2097,SBAC,SBA COMMUNICATIONS CORP,1034054,Sba Communications Corp,NASDAQ,4899.0,FL,FL,650716501.0,0,13,213,True
2098,SBCF,SEACOAST BANKING CORP FL,730708,Seacoast Banking Corp Of Florida,NASDAQ,6022.0,FL,FL,592260678.0,0,16,8,True
2099,SBGI,SINCLAIR BROADCAST GROUP,912752,Sinclair Broadcast Group Inc,NASDAQ,4833.0,MD,MD,521494660.0,0,11,27,True
2100,SBH,SALLY BEAUTY HOLDINGS,1368458,Sally Beauty Holdings Inc,NYSE,5990.0,TX,,362257936.0,0,50,44,True
2101,SBRA,SABRA HEALTH CARE REIT,1492298,Sabra Health Care REIT Inc,NASDAQ,6798.0,CA,MD,272560479.0,0,153,1,True
2102,SBSI,SOUTHSIDE BANCSHARES INC,705432,Southside Bancshares Inc,NASDAQ,6022.0,TX,TX,751848732.0,0,267,10,True
2103,SBUX,STARBUCKS CORP,829224,Starbucks Corp,NASDAQ,5810.0,WA,WA,911325671.0,0,228,93,True
2104,SC,SANTANDER CNSMR USA HLDG,1580608,Santander Consumer USA Holdings Inc,NYSE,6141.0,TX,DE,320414408.0,0,0,3,True
2105,SCCO,SOUTHERN COPPER CORP,1001838,Southern Copper Corp,NYSE,1000.0,AZ,DE,133849074.0,0,14,273,True
2106,SCG,SCANA CORP,91882,South Carolina Electric & Gas Co,NYSE,4931.0,SC,SC,570248695.0,0,261,136,True
2107,SCG,SCANA CORP,754737,Scana Corp,NYSE,4931.0,SC,SC,570784499.0,0,266,142,True
2108,SCHL,SCHOLASTIC CORP,866729,Scholastic Corp,NASDAQ,2731.0,NY,DE,133385513.0,0,66,1100,True
2109,SCHN,SCHNITZER STEEL INDS,912603,Schnitzer Steel Industries Inc,NASDAQ,5090.0,OR,OR,930341923.0,0,395,540,True
2110,SCHW,SCHWAB CHARLES CORP,316709,Schwab Charles Corp,NYSE,6211.0,CA,DE,943025021.0,0,34,32,True
2111,SCI,SERVICE CORP INTL,89089,Service Corporation International,NYSE,7200.0,TX,TX,741488375.0,0,404,31,True
2112,SCL,STEPAN CO,94049,Stepan Co,NYSE,2840.0,IL,DE,361823834.0,0,26,279,True
2113,SCLN,SCICLONE PHARMACEUTICALS,880771,Sciclone Pharmaceuticals Inc,NASDAQ,2834.0,CA,DE,943116852.0,0,6,162,True
2114,SCMP,SUCAMPO PHARMA,1365216,Sucampo Pharmaceuticals Inc,NASDAQ,2834.0,MD,,133929237.0,0,9,106,True
2115,SCS,STEELCASE INC,1050825,Steelcase Inc,NYSE,2522.0,MI,MI,380819050.0,0,179,289,True
2116,SCSC,SCANSOURCE INC,918965,Scansource Inc,NASDAQ,5045.0,SC,SC,570965380.0,9,115,183,False
2117,SCSS,SELECT COMFORT CORP,827187,Select Comfort Corp,NASDAQ,2510.0,MN,MN,411597886.0,0,120,378,True
2118,SCVL,SHOE CARNIVAL INC,895447,Shoe Carnival Inc,NASDAQ,5661.0,IN,IN,351736614.0,0,1,17,True
2119,SD,SANDRIDGE ENERGY INC,1349436,Sandridge Energy Inc,NYSE,1311.0,OK,DE,208084793.0,0,661,62,True
2120,SEAS,SEAWORLD ENTMT INC,1564902,Seaworld Entertainment Inc,NYSE,7990.0,FL,DE,271220297.0,0,7,6,True
2121,SEB,SEABOARD CORP,88121,Seaboard Corp,NYSE MKT,6221.0,KS,DE,42260388.0,0,117,46,True
2122,SEIC,SEI INVESTMENTS CO,350894,Sei Investments Co,NASDAQ,6211.0,PA,PA,231707341.0,0,100,0,True
2123,SEM,SELECT MEDICAL HOLDINGS,1035688,Select Medical Corp,NYSE,8093.0,PA,DE,232872718.0,0,8,13,True
2124,SEM,SELECT MEDICAL HOLDINGS,1320414,Select Medical Holdings Corp,NYSE,8060.0,PA,,,0,8,11,True
2125,SEMG,SEMGROUP CORP,1489136,Semgroup Corp,NYSE,1389.0,OK,DE,203533152.0,0,201,339,True
2126,SENEA,SENECA FOODS CORP,88948,Seneca Foods Corp,NASDAQ,2033.0,NY,NY,160733425.0,0,6,349,True
2127,SF,STIFEL FINANCIAL CORP,720672,Stifel Financial Corp,NYSE,6211.0,MO,DE,431273600.0,0,24,50,True
2128,SFE,SAFEGUARD SCIENTIFICS,86115,Safeguard Scientifics Inc,NYSE,6799.0,PA,PA,231609753.0,0,97,35,True
2129,SFLY,SHUTTERFLY INC,1125920,Shutterfly Inc,NASDAQ,7384.0,CA,DE,,0,55,134,True
2130,SFM,SPROUTS FRMRS MKT INC,1575515,Sprouts Farmers Market Inc,NASDAQ,5411.0,AZ,DE,320331600.0,0,12,2,True
2131,SFNC,SIMMONS FIRST NATIONAL,90498,Simmons First National Corp,NASDAQ,6021.0,AR,AR,710407808.0,0,2,15,True
2132,SFST,SOUTHERN FIRST BANCSHARE,1090009,Southern First Bancshares Inc,NASDAQ,6021.0,SC,SC,582459561.0,0,11,9,True
2133,SGA,SAGA COMMUNICATIONS INC,886136,Saga Communications Inc,NYSE MKT,4832.0,MI,DE,383042953.0,0,6,0,True
2134,SGC,SUPERIOR UNIFORM GROUP,95574,Superior Uniform Group Inc,NASDAQ,2300.0,FL,FL,111385670.0,0,4,214,True
2135,SGEN,SEATTLE GENETICS INC,1060736,Seattle Genetics Inc,NASDAQ,2836.0,WA,DE,911874389.0,0,5,334,True
2136,SGMO,SANGAMO THERAPEUTICS INC,1001233,Sangamo Biosciences Inc,NASDAQ,2836.0,CA,DE,680359556.0,0,8,130,True
2137,SGMS,SCIENTIFIC GAMES CORP,750004,Scientific Games Corp,NASDAQ,7373.0,NY,DE,810422894.0,0,270,96,True
2138,SGY,STONE ENERGY CORP,904080,Stone Energy Corp,NYSE,1311.0,LA,DE,721235413.0,0,13,21,True
2139,SGYP,SYNERGY PHARMACEUTICALS,1347613,Synergy Pharmaceuticals Inc,NASDAQ,2834.0,NY,DE,330505269.0,0,5,84,True
2140,SHBI,SHORE BANCSHARES INC,1035092,Shore Bancshares Inc,NASDAQ,6021.0,MD,MD,521974638.0,0,7,0,True
2141,SHEN,SHENANDOAH TELECOMM CO,354963,Shenandoah Telecommunications Co,NASDAQ,4813.0,VA,VA,541162807.0,0,4,229,True
2142,SHLD,SEARS HOLDINGS CORP,1310067,Sears Holdings Corp,NASDAQ,5311.0,IL,DE,201920798.0,0,316,20,True
2143,SHLM,SCHULMAN A INC,87565,Schulman A Inc,NASDAQ,2821.0,OH,DE,340514850.0,4,306,449,False
2144,SHLO,SHILOH INDUSTRIES INC,904979,Shiloh Industries Inc,NASDAQ,3460.0,DE,DE,510347683.0,0,143,181,True
2145,SHO,SUNSTONE HOTEL INVS INC,1295810,Sunstone Hotel Investors Inc,NYSE,7011.0,CA,MD,201296886.0,0,9,14,True
2146,SHOO,MADDEN STEVEN LTD,913241,Steven Madden LTD,NASDAQ,3140.0,NY,DE,133588231.0,0,182,35,True
2147,SHOR,SHORETEL INC,1388133,Shoretel Inc,NASDAQ,3661.0,CA,CA,770443568.0,0,10,214,True
2148,SHW,SHERWIN WILLIAMS CO,89800,Sherwin Williams Co,NYSE,5200.0,OH,OH,340526850.0,0,587,472,True
2149,SIFI,SI FINANCIAL GROUP,1292580,Si Financial Group Inc,NASDAQ,6035.0,CT,X1,,0,2,4,True
2150,SIFI,SI FINANCIAL GROUP,1500213,Si Financial Group Inc,NASDAQ,6035.0,CT,,800643149.0,0,383,8,True
2151,SIG,SIGNET JEWELERS LTD,832988,Signet Jewelers LTD,NYSE,5944.0,D0,,,0,9,116,True
2152,SIGI,SELECTIVE INSURANCE GRP,230557,Selective Insurance Group Inc,NASDAQ,6331.0,NJ,NJ,222168890.0,0,406,53,True
2153,SIGM,SIGMA DESIGNS INC,790715,Sigma Designs Inc,NASDAQ,3674.0,CA,CA,942848099.0,0,12,136,True
2154,SIR,SELECT INCOME REIT,1181232,Sirva Inc,NYSE,4213.0,IL,DE,522070058.0,0,4,46,True
2155,SIR,SELECT INCOME REIT,1537667,Select Income REIT,NYSE,6798.0,MA,MD,,0,0,2,True
2156,SIRI,SIRIUS XM HOLDINGS INC,908937,Sirius XM Holdings Inc,NASDAQ,4832.0,NY,,383916511.0,0,325,110,True
2157,SIVB,SVB FINANCIAL GROUP,719739,SVB Financial Group,NASDAQ,6022.0,CA,,942856336.0,0,817,4,True
2158,SJI,SOUTH JERSEY INDUSTRIES,91928,South Jersey Industries Inc,NYSE,4924.0,NJ,NJ,221901645.0,0,571,248,True
2159,SJM,SMUCKER J M CO,91419,Smucker J M Co,NYSE,2033.0,OH,OH,340538550.0,0,242,547,True
2160,SJW,SJW GROUP,766829,SJW Corp,NYSE,4941.0,CA,CA,770066628.0,0,178,60,True
2161,SKT,TANGER FACTORY OUTLET,899715,Tanger Factory Outlet Centers Inc,NYSE,6798.0,NC,NC,561815473.0,0,577,6,True
2162,SKX,SKECHERS USA INC,1065837,Skechers USA Inc,NYSE,3140.0,CA,DE,954376145.0,0,55,246,True
2163,SKYW,SKYWEST INC,793733,Skywest Inc,NASDAQ,4512.0,UT,UT,870292166.0,0,9,194,True
2164,SLAB,SILICON LABORATORIES INC,1038074,Silicon Laboratories Inc,NASDAQ,3674.0,TX,DE,742793174.0,0,16,34,True
2165,SLB,SCHLUMBERGER LTD,87347,Schlumberger LTD,NYSE,1389.0,TX,P8,520684746.0,0,6,282,True
2166,SLCA,U S SILICA HLDGS INC,1524741,US Silica Holdings Inc,NYSE,1400.0,MD,DE,263718801.0,0,13,196,True
2167,SLG,SL GREEN REALTY CORP,1040971,SL Green Realty Corp,NYSE,6798.0,NY,MD,133956775.0,0,185,15,True
2168,SLGN,SILGAN HOLDINGS INC,849869,Silgan Holdings Inc,NASDAQ,3411.0,CT,DE,61269834.0,0,94,432,True
2169,SLM,SLM CORP,1032033,SLM Corp,NASDAQ,6141.0,DE,DE,522013874.0,0,47,81,True
2170,SLP,SIMULATIONS PLUS INC,1023459,Simulations Plus Inc,NASDAQ,7373.0,CA,,954595609.0,0,3,31,True
2171,SM,SM ENERGY CO,893538,SM Energy Co,NYSE,1311.0,CO,DE,410518430.0,0,263,487,True
2172,SMBC,SOUTHERN MO BANCORP INC,916907,Southern Missouri Bancorp Inc,NASDAQ,6036.0,MO,MO,431665523.0,0,45,35,True
2173,SMCI,SUPER MICRO COMPUTER INC,1375365,Super Micro Computer Inc,NASDAQ,3571.0,CA,CA,770353939.0,0,263,557,True
2174,SMG,SCOTTS MIRACLE-GRO CO,825542,Scotts Miracle-gro Co,NYSE,2870.0,OH,OH,311414921.0,0,506,336,True
2175,SMMF,SUMMIT FINANCIAL GROUP,811808,Summit Financial Group Inc,NASDAQ,6022.0,WV,WV,550672148.0,0,3,13,True
2176,SMP,STANDARD MOTOR PRODUCTS,93389,Standard Motor Products Inc,NYSE,3714.0,NY,NY,111362020.0,0,7,254,True
2177,SMTC,SEMTECH CORP,88941,Semtech Corp,NASDAQ,3674.0,CA,DE,952119684.0,0,152,286,True
2178,SN,SANCHEZ ENERGY CORP,1528837,Sanchez Energy Corp,NYSE,1311.0,TX,DE,453090102.0,0,8,28,True
2179,SNA,SNAP ON INC,91440,Snap-on Inc,NYSE,3420.0,WI,DE,390622040.0,0,4,268,True
2180,SNBC,SUN BANCORP INC NJ,1017793,Sun Bancorp Inc,NASDAQ,6029.0,NJ,NJ,521382541.0,0,20,2,True
2181,SNC,STATE NATIONAL COMPANIES,1017906,Snyder Communications Inc,,7389.0,MD,DE,521983617.0,0,0,25,False
2182,SNCR,SYNCHRONOSS TECHNOLOGY,1131554,Synchronoss Technologies Inc,NASDAQ,7371.0,NJ,,61594540.0,0,16,122,True
2183,SNH,SENIOR HOUSING PPTYS TR,1075415,Senior Housing Properties Trust,NYSE,6798.0,MA,MD,43445278.0,0,14,43,True
2184,SNHY,SUN HYDRAULICS CORP,1024795,Sun Hydraulics Corp,NASDAQ,3490.0,FL,FL,592754337.0,0,80,163,True
2185,SNI,SCRIPPS NTWK INTERACTIVE,1430602,Scripps Networks Interactive Inc,NYSE,4841.0,OH,OH,611551890.0,0,10,13,True
2186,SNOW,INTRAWEST RSRTS HLDG INC,1587755,Intrawest Resorts Holdings Inc,,7990.0,CO,DE,463681098.0,0,48,3,True
2187,SNPS,SYNOPSYS INC,883241,Synopsys Inc,NASDAQ,7372.0,CA,DE,561546236.0,0,144,64,True
2188,SNR,NEW SR INVT GROUP INC,95366,Sunair Services Corp,,7340.0,FL,FL,590780772.0,0,0,13,False
2189,SNV,SYNOVUS FINANCIAL CORP,18349,Synovus Financial Corp,NYSE,6021.0,GA,GA,581134883.0,0,498,9,True
2190,SNX,SYNNEX CORP,1177394,Synnex Corp,NYSE,5045.0,CA,DE,942703333.0,0,452,142,True
2191,SO,SOUTHERN CO,92122,Southern Co,NYSE,4911.0,GA,DE,580690070.0,0,3014,1754,True
2192,SON,SONOCO PRODUCTS CO,91767,Sonoco Products Co,NYSE,2650.0,SC,SC,570248420.0,0,143,403,True
2193,SONA,SOUTHERN NATL BANCORP,1325670,Southern National Bancorp Of Virginia Inc,NASDAQ,6022.0,VA,VA,201417448.0,0,8,0,True
2194,SONC,SONIC CORP,868611,Sonic Corp,NASDAQ,5812.0,OK,DE,731371046.0,0,0,87,True
2195,SONS,SONUS NETWORKS INC,1105472,Sonus Networks Inc,NASDAQ,7373.0,MA,DE,43387074.0,0,191,86,True
2196,SP,SP PLUS CORPORATION,1123333,Specialty Laboratories Inc,NASDAQ,8071.0,CA,,952961036.0,0,0,38,False
2197,SPA,SPARTON CORP,92679,Sparton Corp,NYSE,3672.0,IL,OH,381054690.0,0,197,625,True
2198,SPAR,SPARTAN MOTORS INC,743238,Spartan Motors Inc,NASDAQ,3711.0,MI,MI,382078923.0,0,2,196,True
2199,SPB,SPECTRUM BRANDS HOLDINGS,1487730,Spectrum Brands Holdings Inc,NYSE,3690.0,WI,DE,272166630.0,0,172,311,True
2200,SPG,SIMON PROPERTY GROUP INC,1063761,Simon Property Group Inc,NYSE,6798.0,IN,DE,46268599.0,0,44,4,True
2201,SPLK,SPLUNK INC,1353283,Splunk Inc,NASDAQ,7372.0,CA,,861106510.0,0,60,12,True
2202,SPLS,STAPLES INC,791519,Staples Inc,NASDAQ,5940.0,MA,DE,42896127.0,0,573,21,True
2203,SPN,SUPERIOR ENERGY SERVICES,886835,Superior Energy Services Inc,NYSE,1389.0,LA,DE,752379388.0,0,7,159,True
2204,SPNC,SPECTRANETICS CORP,789132,Spectranetics Corp,NASDAQ,3845.0,CO,DE,840997049.0,0,145,219,True
2205,SPPI,SPECTRUM PHARMACEUTICALS,831547,Spectrum Pharmaceuticals Inc,NASDAQ,2834.0,NV,DE,930979187.0,0,23,427,True
2206,SPR,SPIRIT AEROSYSTEMS,102754,Sterling Capital Corp,NYSE,,NY,NY,132596706.0,0,0,0,False
2207,SPR,SPIRIT AEROSYSTEMS,1364885,Spirit Aerosystems Holdings Inc,NYSE,3728.0,KS,DE,202436320.0,0,130,789,True
2208,SPSC,SPS COMM INC,1092699,SPS Commerce Inc,NASDAQ,7372.0,MN,DE,411593154.0,0,9,10,True
2209,SPSC,SPS COMM INC,1229195,Horne International Inc,NASDAQ,8744.0,VA,DE,800025175.0,0,1,88,True
2210,SPTN,SPARTANNASH COMPANY,877422,Spartan Stores Inc,NASDAQ,5141.0,MI,MI,380593940.0,0,83,80,True
2211,SPWR,SUNPOWER CORP,867773,Sunpower Corp,NASDAQ,3674.0,CA,DE,943008969.0,0,599,747,True
2212,SR,SPIRE INC,93456,Standard Register Co,NYSE,2761.0,OH,OH,310455440.0,0,127,190,True
2213,SRC,SPIRIT RLTY CAP INC,1308606,Spirit Realty Capital Inc,NYSE,6512.0,AZ,MD,201676382.0,0,507,1608,True
2214,SRCE,1ST SOURCE CORP,34782,1ST Source Corp,NASDAQ,6022.0,IN,IN,351068133.0,0,126,6,True
